Haul.no,Haul,Moc,Net.no,Season,Location,Station,Transect,no.individuals.raw,family,species,split.mult,no.individuals,vial label,volume.filtered.m3,concentration.1000m3,notes
,335,1,2,winter,TR,5,MbD,2,Unknown,Unknown,1,2,d,230.87,8.662883874,fish in chaetognath guts
335-1-3,335,1,3,winter,TR,5,MbD,10,Myctophidae,Stenobrachius leucopsarus,1,10,a,206.86,48.34187373,
335-1-4,335,1,4,winter,TR,5,MbD,76,Myctophidae,Stenobrachius leucopsarus,2,152,a,188.82,804.9994704,
,335,1,4,winter,TR,5,MbD,5,Scorpenidae,Sebastes spp.,2,10,b,188.82,52.96049147,
,335,1,4,winter,TR,5,MbD,3,Unknown,Unknown,2,6,c,188.82,31.77629488,vial found dessicated 1/14/2026 -NH- looks like they were tiny
335-4-0,335,4,0,winter,TR,5,MbD,3,Unknown,Unknown,1,3,b,1076.46,2.786912658,"youngest fish Ive ever seen, embryonic vibes- NH"
,335,4,0,winter,TR,5,MbD,1,Cryptaconthodidae ,Lyconectes aleutensis,1,1,c,,,
,335,4,0,winter,TR,5,MbD,4,Myctophidae,Stenobrachius leucopsarus,1,4,a,1076.46,3.715883544,
335-4-1,335,4,1,winter,TR,5,MbD,3,Bathylagidae,Lipolagus ochotensis,1,3,a,1296.32,2.314243397,
,335,4,1,winter,TR,5,MbD,1,Myctophidae,Protomyctophum crockeri,1,1,b,1296.32,0.771414466,
335-4-2,335,4,2,winter,TR,5,MbD,1,Myctophidae,Stenobrachius leucopsarus,1,1,a,923.49,1.082848759,
335-4-3,335,4,3,winter,TR,5,MbD,8,Myctophidae,Stenobrachius leucopsarus,1,8,a,827.43,9.668491594,
335-4-4,335,4,4,winter,TR,5,MbD,1,Paralepididae,Lestidiops ringens,1,1,b,755.27,1.324029817,
,335,4,4,winter,TR,5,MbD,21,Myctophidae,Stenobrachius leucopsarus,1,21,a,755.27,27.80462616,
,335,4,4,winter,TR,5,MbD,1,Scorpenidae,Sebastes spp.,1,1,c,755.27,1.324029817,
,335,4,4,winter,TR,5,MbD,1,Paralichthyidae,Citharichthys stigmaeus,1,1,e,755.27,1.324029817,
,335,4,4,winter,TR,5,MbD,1,unknown,Fish eggs,1,1,d,755.27,1.324029817,
336-1-0,336,1,0,winter,TR,5,MbN,2,Myctophidae,Stenobrachius leucopsarus,1,2,a,,,juveniles
,336,1,0,winter,TR,5,MbN,4,Scorpenidae,Sebastes spp.,1,4,b,,,
,336,1,0,winter,TR,5,MbN,2,Myctophidae,Stenobrachius leucopsarus,1,2,c,,,"larvae but damaged, one missing anterior half of body"
,336,1,0,winter,TR,5,MbN,1,unknown,Damaged,1,1,d,,,head only
0336-1-1,336,1,1,winter,TR,5,MbN,5,Myctophidae,Stenobrachius leucopsarus,1,5,a,,,juveniles in jar
0336-1-2,336,1,2,winter,TR,5,MbN,4,Scorpenidae,Sebastes spp.,1,4,a,,,
,336,1,2,winter,TR,5,MbN,1,unknown,Unknown,1,1,b,,,"tiny, yolk sac"
0336-1-3,336,1,3,winter,TR,5,MbN,11,Myctophidae,Stenobrachius leucopsarus,1,11,a,,,
,336,1,3,winter,TR,5,MbN,3,unknown,Damaged,1,3,b,,,
0336-1-4,336,1,4,winter,TR,5,MbN,1,Scorpenidae,Sebastes spp.,1,1,a,,,
336-4-0,336,4,0,winter,TR,5,MbN,"2,3,3,4",Myctophidae,Stenobrachius leucopsarus,1,12,"1a,2a,3a,4a",,,
,336,4,0,winter,TR,5,MbN,1,unknown,Fish eggs,1,1,3b,,,
,336,4,0,winter,TR,5,MbN,1,Myctophidae,Diaphus theta,1,1,1c,,,
0336-4-1,336,4,1,winter,TR,5,MbN,3,Myctophidae,Diaphus theta,1,3,d,,,
,336,4,1,winter,TR,5,MbN,2,Bathylagidae,Lipolagus ochotensis,1,2,b,,,
,336,4,1,winter,TR,5,MbN,1,Scorpenidae,Sebastes spp.,1,1,c,,,
,336,4,1,winter,TR,5,MbN,28,Myctophidae,Stenobrachius leucopsarus,1,28,a,,,
0336-4-2,336,4,2,winter,TR,5,MbN,2,Myctophidae,Stenobrachius leucopsarus,1,2,a,,,juveniles
,336,4,2,winter,TR,5,MbN,3,Myctophidae,Stenobrachius leucopsarus,1,3,b,,,
,336,4,2,winter,TR,5,MbN,2,Scorpenidae,Sebastes spp.,1,2,c,,,
,336,4,2,winter,TR,5,MbN,1,unknown,Unknown,1,1,d,,,NH wants to look at this one again
0336-4-3,336,4,3,winter,TR,5,MbN,1,Myctophidae,Stenobrachius leucopsarus,1,1,1a,,,juvenile
,336,4,3,winter,TR,5,MbN,1,Myctophidae,Stenobrachius leucopsarus,1,1,1b,,,larva with some damage
,336,4,3,winter,TR,5,MbN,1,unknown,Damaged,1,1,1c,,,
0336-4-4,336,4,4,winter,TR,5,MbN,0,no fish,no fish,1,0,-,,,
337-1-0,337,1,0,winter,TR,4,MbN,2,Myctophidae,Stenobrachius leucopsarus,1,2,a,,,juveniles
,337,1,0,winter,TR,4,MbN,5,unknown,Fish eggs,1,5,b,,,
,337,1,0,winter,TR,4,MbN,2,unknown,Damaged,1,2,c,,,
,337,1,0,winter,TR,4,MbN,1,Scorpenidae,Sebastes spp.,1,1,d,,,
0337-1-1,337,1,1,winter,TR,4,MbN,1,Myctophidae,Stenobrachius leucopsarus,1,1,a,,,juvenile
,337,1,1,winter,TR,4,MbN,8,Bathylagidae,Lipolagus ochotensis,1,8,b,,,"""one is tail only"""
,337,1,1,winter,TR,4,MbN,2,Myctophidae,Protomyctophum crockeri,1,2,c,,,
,337,1,1,winter,TR,4,MbN,2,Myctophidae,Tarletonbeania crenularis,1,2,d,,,one is juvenile
,337,1,1,winter,TR,4,MbN,1,Myctophidae,Stenobrachius leucopsarus,1,1,e,,,very small larva
0337-1-2,337,1,2,winter,TR,4,MbN,1,Myctophidae,Nannobrachium spp.,1,1,a,,,juvenile
,337,1,2,winter,TR,4,MbN,3,Bathylagidae,Lipolagus ochotensis,1,3,b,,,
,337,1,2,winter,TR,4,MbN,1,Myctophidae,Protomyctophum crockeri,1,1,c,,,
0337-1-3,337,1,3,winter,TR,4,MbN,2,Myctophidae,Stenobrachius leucopsarus,1,2,a,,,
,337,1,3,winter,TR,4,MbN,1,Bathylagidae,Lipolagus ochotensis,1,1,b,,,
,337,1,3,winter,TR,4,MbN,1,unknown,Damaged,1,1,c,,,
0337-1-4,337,1,4,winter,TR,4,MbN,1,Myctophidae,Diaphus theta,1,1,a,,,juvenile
,337,1,4,winter,TR,4,MbN,1,Myctophidae,Tarletonbeania crenularis,1,1,b,,,juvenile
,337,1,4,winter,TR,4,MbN,1,Pleuronectidae,Glyptocephalus zachirus,1,1,c,,,
337-4-0,337,4,0,winter,TR,4,MbN,1,Scorpenidae,Sebastes spp.,1,1,1a,,,
,337,4,0,winter,TR,4,MbN,1,Pleuronectidae,Fish eggs,1,1,2a,,,Glyptocephalus zachirus
,337,4,0,winter,TR,4,MbN,"4,1",Myctophidae,Stenobrachius leucopsarus,1,5,"3a,4a",,,3a is jar- NH
,337,4,0,winter,TR,4,MbN,1,unknown,Unknown,1,1,2b,,,"some damage, pigment seems distinctive, but not common in our samples"
,337,4,0,winter,TR,4,MbN,1,stomiidae,Unknown,1,1,3b,,,juvenile/adult
,337,4,0,winter,TR,4,MbN,1,Bathylagidae,Lipolagus ochotensis,1,1,4b,,,dessicated
0337-4-1,337,4,1,winter,TR,4,MbN,18,Bathylagidae,Lipolagus ochotensis,1,18,a,,,2 are heads only
,337,4,1,winter,TR,4,MbN,6,Myctophidae,Protomyctophum crockeri,1,6,b,,,
,337,4,1,winter,TR,4,MbN,1,unknown,Unknown,1,1,c,,,"unknown spots, pretty beat up"
,337,4,1,winter,TR,4,MbN,2,Myctophidae,Unknown,1,2,d,,,"in jar, juveniles, found dessicated 02/2026"
0337-4-2,337,4,2,winter,TR,4,MbN,3,Myctophidae,Stenobrachius leucopsarus,1,3,a,,,juveniles
,337,4,2,winter,TR,4,MbN,1,Cryptaconthodidae ,Lyconectes aleutensis,1,1,b,,,
,337,4,2,winter,TR,4,MbN,3,Bathylagidae,Lipolagus ochotensis,1,3,c,,,
,337,4,2,winter,TR,4,MbN,2,Myctophidae,Stenobrachius leucopsarus,1,2,d,,,
,337,4,2,winter,TR,4,MbN,2,unknown,Fish eggs,1,2,e,,,
0337-4-3,337,4,3,winter,TR,4,MbN,1,Bathylagidae,Lipolagus ochotensis,1,1,a,,,
,337,4,3,winter,TR,4,MbN,7,Myctophidae,Unknown,1,7,"b, b2",,,juveniles
,337,4,3,winter,TR,4,MbN,2,Myctophidae,Stenobrachius leucopsarus,1,2,c,,,
,337,4,3,winter,TR,4,MbN,1,unknown,Fish eggs,1,1,d,,,
,337,4,3,winter,TR,4,MbN,1,unknown,Damaged,1,1,e,,,
,337,4,3,winter,TR,4,MbN,1,unknown,Unknown,1,1,f,,,"""unknown spots"""
0337-4-4,337,4,4,winter,TR,4,MbN,5,unknown,Fish eggs,1,5,a,,,"""internal label ""0.085 of whole sample sub sample"""""
338-1-0,338,1,0,winter,TR,3,MbN,2,Myctophidae,Stenobrachius leucopsarus,1,2,a,,,juveniles
0338-1-1,338,1,1,winter,TR,3,MbN,2,Bathylagidae,Lipolagus ochotensis,1,2,a,,,
,338,1,1,winter,TR,3,MbN,1,Hexagrammidae,Ophiodon elongatus,1,1,b,,,
,338,1,1,winter,TR,3,MbN,1,Scorpenidae,Sebastes spp.,1,1,c,,,
,338,1,1,winter,TR,3,MbN,3,Myctophidae,Stenobrachius leucopsarus,1,3,jar,,,juveniles
0338-1-2,338,1,2,winter,TR,3,MbN,2,Bathylagidae,Lipolagus ochotensis,1,2,a,,,
,338,1,2,winter,TR,3,MbN,1,Myctophidae,Stenobrachius leucopsarus,1,1,b,,,
,338,1,2,winter,TR,3,MbN,1,Myctophidae,Protomyctophum crockeri,1,1,c,,,
,338,1,2,winter,TR,3,MbN,1,Scorpenidae,Sebastes spp.,1,1,d,,,
,338,1,2,winter,TR,3,MbN,1,Cyclopteridae,Liparis fucensis,1,1,e,,,
,338,1,2,winter,TR,3,MbN,2,Myctophidae,Stenobrachius leucopsarus,1,2,jar,,,juveniles
,338,1,2,winter,TR,3,MbN,1,unknown,Unknown,1,1,f,,,juvenile fish
0338-1-3,338,1,3,winter,TR,3,MbN,3,Bathylagidae,Lipolagus ochotensis,1,3,a,,,
,338,1,3,winter,TR,3,MbN,2,Cyclopteridae,Liparis spp.,1,2,b,,,
,338,1,3,winter,TR,3,MbN,3,Myctophidae,Stenobrachius leucopsarus,1,3,a2,,,juveniles in jar
0338-1-4,338,1,4,winter,TR,3,MbN,0,no fish,no fish,1,0,-,,,
338-4-0,338,4,0,winter,TR,3,MbN,1,Myctophidae,Stenobrachius leucopsarus,1,1,a,,,in jar
,338,4,0,winter,TR,3,MbN,4,unknown,Fish eggs,1,4,b,,,
0338-4-1,338,4,1,winter,TR,3,MbN,"9,8",Myctophidae,Unknown,1,17,"a,b",,,"juveniles, in jar"
,338,4,1,winter,TR,3,MbN,6,Bathylagidae,Lipolagus ochotensis,1,6,c,,,
,338,4,1,winter,TR,3,MbN,1,unknown,Unknown,1,1,d,,,juvenile fish
,338,4,1,winter,TR,3,MbN,1,Myctophidae,Diaphus theta,1,1,e,,,juvenile
0338-4-2,338,4,2,winter,TR,3,MbN,1,unknown,Unknown,1,1,a,,,juvenile
,338,4,2,winter,TR,3,MbN,16,Myctophidae,Stenobrachius leucopsarus,1,16,b,,,"juveniles, in jar"
,338,4,2,winter,TR,3,MbN,1,Bathylagidae,Lipolagus ochotensis,1,1,c,,,vial not with others of the same sample
0338-4-3,338,4,3,winter,TR,3,MbN,"1,15",Myctophidae,Diaphus theta,1,16,"1a,4a",,,"juveniles, vial 1a found dessicated 1/15/26. 4a is a jar in W19 jar box"
,338,4,3,winter,TR,3,MbN,2,Myctophidae,Stenobrachius leucopsarus,1,2,6a,,,juveniles
,338,4,3,winter,TR,3,MbN,21,unknown,Fish eggs,1,21,2a,,,
,338,4,3,winter,TR,3,MbN,1,Bathylagidae,Lipolagus ochotensis,1,1,2b,,,just a head
,338,4,3,winter,TR,3,MbN,1,unknown,Damaged,1,1,2c,,,
,338,4,3,winter,TR,3,MbN,1,unknown,Unknown,1,1,1d,,,
0338-4-4,338,4,4,winter,TR,3,MbN,1,Myctophidae,Stenobrachius leucopsarus,1,1,2a,,,juvenile
339-1-0,339,1,0,winter,TR,2,MbN,0,no fish,no fish,1,0,-,,,
0339-1-1,339,1,1,winter,TR,2,MbN,1,Pleuronectidae,Unknown,1,1,1a,,,"juvenile, in jar"
,339,1,1,winter,TR,2,MbN,1,Hexagrammidae,Ophiodon elongatus,1,1,2a,,,
0339-1-2,339,1,2,winter,TR,2,MbN,0,no fish,no fish,1,0,-,,,
0339-1-3,339,1,3,winter,TR,2,MbN,1,Myctophidae,Stenobrachius leucopsarus,1,1,2a,,,juvenile
,339,1,3,winter,TR,2,MbN,1,Scorpenidae,Sebastes spp.,1,1,2b,,,
,339,1,3,winter,TR,2,MbN,3,Myctophidae,Stenobrachius leucopsarus,1,3,2c,,,larvae
0339-1-4,339,1,4,winter,TR,2,MbN,1,Myctophidae,Stenobrachius leucopsarus,1,1,a,,,juvenile
,339,1,4,winter,TR,2,MbN,1,Pleuronectidae,Glyptocephalus zachirus,1,1,b,,,
,339,1,4,winter,TR,2,MbN,1,unknown,Unknown,1,1,c,,,"very small, might still have yolk sack"
,339,1,4,winter,TR,2,MbN,1,Scorpenidae,Sebastes spp.,1,1,d,,,
,339,1,4,winter,TR,2,MbN,2,Pleuronectidae,Fish eggs,1,2,e,,,Glyptocephalus zachirus eggs
339-4-0,339,4,0,winter,TR,2,MbN,5,unknown,Fish eggs,1,5,a,,,
0339-4-1,339,4,1,winter,TR,2,MbN,1,Pleuronectidae,Lyopsetta exilis,1,1,3a,,,"juvenile, in jar"
,339,4,1,winter,TR,2,MbN,1,Myctophidae,Protomyctophum crockeri,1,1,4a,,,
,339,4,1,winter,TR,2,MbN,1,unknown,Unknown,1,1,3b,,,"a bit damaged, could possibly be ID'd"
0339-4-2,339,4,2,winter,TR,2,MbN,1,Hexagrammidae,Ophiodon elongatus,1,1,2a,,,
0339-4-3,339,4,3,winter,TR,2,MbN,0,no fish,no fish,1,0,-,,,
0339-4-4,339,4,4,winter,TR,2,MbN,2,unknown,Fish eggs,1,2,a,,,
340-1-0,340,1,0,winter,TR,1,MbN,1,unknown,Fish eggs,1,2,a,,,
0340-1-3,340,1,3,winter,TR,1,MbN,3,Myctophidae,Stenobrachius leucopsarus,1,3,a,,,
,340,1,3,winter,TR,1,MbN,1,Cyclopteridae,Liparis spp.,1,1,b,,,
,340,1,3,winter,TR,1,MbN,1,unknown,Unknown,1,1,c,,,"tiny, yolk sac present"
,340,1,3,winter,TR,1,MbN,1,unknown,Damaged,1,1,d,,,"either Ophiodon elongatus or Lyconectes aleutensis, but too damaged to tell. Gut and most of body missing"
0340-1-4,340,1,4,winter,TR,1,MbN,3,Scorpenidae,Sebastes spp.,1,3,a,,,
340-4-0,340,4,0,winter,TR,1,MbN,3,unknown,Fish eggs,1,3,1a,,,
,340,4,0,winter,TR,1,MbN,1,Pleuronectidae,Fish eggs,1,1,3a,,,Glyptocephalus zachirus in egg
,340,4,0,winter,TR,1,MbN,1,Cryptaconthodidae ,Lyconectes aleutensis,1,1,1b,,,
0340-4-3,340,4,3,winter,TR,1,MbN,1,Cryptaconthodidae ,Lyconectes aleutensis,1,1,1a,,,
,340,4,3,winter,TR,1,MbN,1,Bathylagidae,Lipolagus ochotensis,1,1,2a,,,
0340-4-4,340,4,4,winter,TR,1,MbN,2,Scorpenidae,Sebastes spp.,1,2,a,,,
,340,4,4,winter,TR,1,MbN,1,Merlucciidae,Merluccius productus,1,1,b,,,
,340,4,4,winter,TR,1,MbN,1,Pleuronectidae,Fish eggs,1,1,c,,,Glyptocephalus zachirus in egg
,340,4,4,winter,TR,1,MbN,1,unknown,Unknown,1,1,d,,,
,340,4,4,winter,TR,1,MbN,1,unknown,Fish eggs,1,1,e,,,
